gene_short_name	scaled_TPM	group_number
Y116A8C.3	5.99550333638532e-16	1
mig-6	1.0187159325291601e-15	1
T19C3.5	1.30345710737067e-15	1
M02B1.4	1.9363849286017602e-15	1
unc-122	2.4282091530244503e-15	1
lgc-28	2.8454356356285604e-15	1
C31H1.5	3.0279336233682507e-15	1
Y73F4A.1	3.1924575554023706e-15	1
Y62H9A.4	4.567165144111121e-15	1
F55B11.3	5.3792959474576106e-15	1
Y49E10.29	5.85255092089039e-15	1
lgc-25	6.658422072813421e-15	1
clec-178	8.332457297516691e-15	1
Y71F9AL.4	8.8570130241418e-15	1
D1022.9	9.56919877825562e-15	1
clec-222	1.02786876066e-14	1
ttr-1	1.2678696917768e-14	1
col-135	1.52391704168685e-14	1
cya-2	1.65387843138038e-14	1
K02E7.11	1.66978083361203e-14	1
ZK856.5	1.86248497277412e-14	1
F32E10.8	2.17512437055865e-14	1
ZK813.3	2.3014275290974e-14	1
F56C4.4	2.76210680243005e-14	1
Y69H2.3	4.60213895986889e-14	1
C16C4.18	4.8074807785583305e-14	1
K07A1.6	6.4992471610356e-14	1
nep-8	7.559149787422012e-14	1
snf-9	1.29333125691288e-13	1
F10D11.4	1.30372141920611e-13	1
H29C22.1	1.82964998927744e-13	1
T05B4.14	2.37637874956101e-13	1
ssp-37	4.57057408407673e-13	1
Y62H9A.3	1.89875727445491e-12	1
ule-3	3.70599917517509e-12	1
D1081.11	4.6767452059713986e-12	1
ule-5	5.18377918792656e-12	1
T08B6.4	2.40965711288054e-11	1
C54D10.4	2.75480413802344e-11	1
Y62H9A.5	3.82148978625478e-11	1
W02D9.7	1.09030677845006e-10	1
W02D9.6	1.25137358187721e-10	1
Y43F8C.5	2.31489576250719e-10	1
D1054.10	2.65922702814508e-10	1
F01G12.18	3.36844585732193e-10	1
ZC190.7	1.51786941115483e-09	1
T19H5.7	2.762024346302e-09	1
Y105C5B.17	4.27722320234393e-09	1
F13A7.7	8.23340477031501e-09	1
ZK1225.5	1.83022231622418e-08	1
ttr-9	2.37879024087543e-08	1
dyf-7	2.59041695486304e-08	1
Y47H9B.2	3.18258426070744e-08	1
nkb-2	3.58127103484037e-08	1
C04H5.7	6.53265846120089e-08	1
ZC190.8	8.06342599964054e-08	1
K01A6.5	1.26784922111426e-07	1
F57C2.4	1.2907135964946e-07	1
ttr-14	2.23383062638909e-07	1
F17E9.4	2.50086873547977e-07	1
nas-20	4.18876606747523e-07	1
Y37D8A.19	4.51458005578052e-07	1
F58D5.8	6.98743820183979e-07	1
wht-8	2.76339015392628e-06	1
ZK795.2	3.07427025013185e-06	1
F54F7.3	4.24887704146201e-06	1
F57F4.1	5.32831445806047e-06	1
ZK813.1	6.39677706727602e-06	1
D1086.6	1.02286019622438e-05	1
C14F11.4	1.0422929576239e-05	1
clec-175	1.53173715505667e-05	1
ZK813.7	1.83456700389311e-05	1
Y105C5B.18	4.31666653449915e-05	1
K08C9.2	7.74133237698042e-05	1
F55B11.2	0.0004503018527628	1
Y43F8C.9	0.0006323259081113	1
K03H1.12	0.0012903798269295	1
irld-14	0.0013536047269614	1
D1086.17	0.0014459046150498	1
F36G9.15	0.0014823673563523	1
dylt-3	0.0015209400968265	1
ZK84.2	0.0015900178855527	1
M162.7	0.0016545508036589	1
sra-36	0.0028421879000852	1
ZC373.2	0.0031564637206868	1
lam-1	0.0037687663476029	1
Y57G7A.6	0.0049571077112007	1
F55F8.7	0.0066522999698699	1
ZK1010.5	0.0084424318884618	1
Y54G2A.15	0.0092593449114637	1
C28C12.11	0.0129632750847671	1
C08F11.7	0.0146667638056834	1
C04G6.6	0.0213541939045108	1
ttr-42	0.0234086254437494	1
spe-4	0.0273232320565034	1
M28.9	0.0287591233254289	1
F35H8.1	0.0388979273681774	1
F59B2.15	0.0490346116862819	1
Y47G6A.13	0.049742026215258	1
C47A4.3	0.0554053007212154	1
mbtr-1	0.0607832676309136	1
T12G3.4	0.0613806128592252	1
T02E1.7	0.0661344354423243	1
nrf-5	0.0691770097608117	1
C45G9.2	0.0765807848749742	1
set-22	0.0790393539326679	1
glh-2	0.0799607652144241	1
cbs-2	0.0803942779396956	1
alg-5	0.0809857972901948	1
brd-1	0.0810438090113629	1
wht-2	0.0823560558500551	1
clec-197	0.0828231133464473	1
div-1	0.0837544666206593	1
F21D9.2	0.0900658266423344	1
cep-1	0.0958805196667488	1
Y102A5C.36	0.0984994136604885	1
nhr-23	0.0997915189340084	1
K02A11.2	0.100254902995757	1
aptf-3	0.101417075525923	1
catp-4	0.108293319212564	1
fncm-1	0.111196102541896	1
knl-3	0.111846453344574	1
mct-5	0.114050043425499	1
T12F5.2	0.117552725421328	1
mps-3	0.119148408902466	1
Y105E8A.27	0.123248104076705	1
D1081.12	0.129823302800544	1
K07B1.4	0.136946837192671	1
sid-1	0.137944556226434	1
spe-10	0.140139971914569	1
clec-79	0.143669575765299	1
dsh-2	0.147660642940229	1
ZK1225.4	0.153051565283754	1
pck-3	0.156788604601493	1
K08D9.9	0.157030416986888	1
T08B6.9	0.15704085932171	1
C50F4.12	0.162149280306421	1
his-31	0.162623614680579	1
snf-5	0.162702177986762	1
F40H6.1	0.164347669565662	1
JC8.7	0.165975892066729	1
madf-6	0.180896257202331	1
C01G12.13	0.184210099481657	1
exos-1	0.189856830173504	1
cmt-1	0.197671898224993	1
D2030.8	0.198843661973821	1
F42H10.2	0.201045296580844	1
R07E5.6	0.201531603723696	1
hop-1	0.206091306852252	1
abu-10	0.206132191215999	1
H34I24.1	0.206788875849828	1
Y57G11A.2	0.20730234518926	1
pssy-2	0.215949918221406	1
C25D7.16	0.218723547353844	1
peel-1	0.220529835171571	1
H25P06.5	0.224015055824444	1
C50D2.10	0.229792842108849	1
Y75B8A.7	0.237180340574125	1
F49D11.10	0.237800279484918	1
Y116A8C.469	0.246864969858646	1
D1086.11	0.249280124028309	1
Y65B4BL.4	0.254443873291772	1
cni-1	0.261965375514902	1
F25F2.1	0.264476689370371	1
F25E5.16	0.266176047879579	1
chk-1	0.270267079754722	1
F35C12.3	0.279910869303712	1
W01B6.6	0.28327313636208	1
abu-11	0.284854619754246	1
Y43F4A.3	0.285483938461984	1
Y47G6A.3	0.28587733982938	1
F40E3.5	0.286536874800289	1
T25B9.6	0.286852667418695	1
K06B4.15	0.288644562280418	1
C27D6.11	0.291084997563335	1
F44D12.6	0.291979837609364	1
C30G12.6	0.293552867861072	1
Y73B6BL.12	0.312489568516711	1
T28A8.4	0.314352954518069	1
san-1	0.315108135167064	1
C16C8.12	0.318225217473776	1
Y66D12A.6	0.318975349014819	1
K12H6.2	0.320483221412042	1
C34E10.10	0.320508623926845	1
wago-4	0.322015860770918	1
T15H9.5	0.32349685088626	1
hpo-40	0.327414739542361	1
spin-4	0.327458312524903	1
B0511.19	0.32989084044693	1
F14F7.4	0.331273242916403	1
nrde-1	0.331617434721192	1
C50E3.5	0.332961003997141	1
F53H4.2	0.334717880624149	1
R03D7.8	0.338982702273412	1
Y82E9BR.19	0.341149496891525	1
hdl-1	0.341280799355406	1
zim-1	0.345589423267209	1
cyp-31A5	0.346315773642692	1
clec-117	0.358454209332481	1
plk-1	0.360911732725986	1
F31E8.5	0.366021671468767	1
acdh-4	0.367037120191942	1
F14D2.8	0.371646719773347	1
set-9	0.37903410134629	1
npp-22	0.386699154437734	1
C30F12.4	0.393082851454646	1
Y37H2A.1	0.393801768373349	1
C34E10.9	0.394656750787128	1
Y37H9A.1	0.397196867555329	1
C06C3.8	0.397593182741999	1
Y54E2A.8	0.399016058179421	1
Y47D9A.5	0.40631338075158	1
C48B4.7	0.409975528952681	1
C33C12.4	0.410467946324934	1
ZK596.1	0.410539747991433	1
Y57A10A.1	0.411766345658602	1
fre-1	0.415338494646046	1
Y116A8C.13	0.425437689362503	1
Y66D12A.19	0.437173280597978	1
emc-5	0.446891691082484	1
cye-1	0.451100075036716	1
tsp-19	0.451812255562861	1
C24H12.5	0.465793357294614	1
D2062.4	0.468814909058242	1
ZK1053.2	0.469732537907734	1
F41F3.1	0.471532900361829	1
F42A9.7	0.473172123694685	1
fbxa-197	0.474822232791601	1
Y73B6BL.29	0.48365477440461	1
F55A11.4	0.484074717821093	1
K08D8.6	0.489471521420839	1
Y54G2A.12	0.490091103316449	1
plk-2	0.491627021676496	1
D1081.9	0.496537507177582	1
Y57G11C.40	0.505333109848315	1
Y53C10A.10	0.519596099688985	1
Y62F5A.9	0.524700434867623	1
K09H9.7	0.532829936265732	1
K02F6.7	0.534474500166208	1
F37A4.4	0.538070595933459	1
Y65B4BL.7	0.540103222990305	1
D2096.13	0.540355438004021	1
spe-45	0.54082252346392	1
clec-73	0.541310853813923	1
him-5	0.548615413649842	1
F36D3.8	0.567322252464319	1
F43H9.3	0.582419287155314	1
F53F1.3	0.591746313812003	1
T12C9.7	0.592586700437264	1
rad-51	0.59921952324154	1
F55A11.8	0.599737578882808	1
T08D2.8	0.604725376928162	1
pgl-2	0.609298041178816	1
Y62E10A.3	0.609375281297042	1
F27E5.3	0.621164134996293	1
C05B5.12	0.621401944504027	1
C05C12.1	0.6249503341111	1
perm-1	0.627123858633815	1
F07C3.3	0.646957427127191	1
zhit-2	0.667593002145603	1
F58D5.6	0.667690644234539	1
K11H3.8	0.672817834767238	1
T22C1.8	0.67580774043297	1
fbxa-145	0.676019419523325	1
K02E7.12	0.678422053059109	1
Y105E8A.14	0.678622861869759	1
Y48A5A.1	0.6813816720195	1
F38E1.3	0.690056357331353	1
F59A1.15	0.690276546850848	1
Y113G7C.1	0.693195357973775	1
R09H10.2	0.703082415704303	1
mis-12	0.711929542380359	1
R102.8	0.712167120003355	1
F20G4.2	0.717428891331983	1
Y39E4B.5	0.728588861309975	1
him-19	0.733103733872331	1
C14C11.2	0.733971058912705	1
R10E4.3	0.745039323847277	1
kin-21	0.748475616842667	1
set-32	0.750364396483281	1
C06E1.7	0.76743585875069	1
T09F3.5	0.77702875168545	1
Y79H2A.2	0.779931959304044	1
D2045.7	0.784176807076734	1
mrp-7	0.798772792675799	1
H41C03.3	0.801823371043134	1
Y46G5A.8	0.811263642690582	1
Y41D4B.11	0.813902992130736	1
inx-14	0.817013224442625	1
ZK616.5	0.819523924777632	1
C53D5.5	0.826694096604807	1
Y69A2AR.32	0.835367356070318	1
Y41C4A.7	0.840199822043867	1
C37A2.6	0.847762169775963	1
K09H9.9	0.848940935743921	1
F13D12.9	0.850747098662757	1
F56B3.6	0.854357210369566	1
try-7	0.856984494094366	1
scc-1	0.85732468976177	1
Y39B6A.16	0.864524529978947	1
C48B4.10	0.865928771235519	1
Y97E10AR.8	0.867072962022299	1
Y57G7A.5	0.869722003023232	1
ceh-92	0.87012894650797	1
F56A11.6	0.871184658074195	1
irld-8	0.873626282189248	1
dnj-3	0.875018979746519	1
Y48G1C.8	0.877839263909078	1
rec-1	0.891427948572002	1
srw-44	0.895445337813648	1
F32B4.2	0.906543383974048	1
Y67D8B.5	0.91065862926165	1
M151.7	0.911856399622969	1
Y18D10A.21	0.920272370355542	1
C42C1.8	0.920417139125737	1
C01G10.9	0.922397674563772	1
F55D12.6	0.927493884177448	1
mcm-10	0.9366379147052	1
F23H12.3	0.941997006657842	1
ZC581.7	0.943266967110183	1
F08F1.4	0.952343691657162	1
Y57G11B.8	0.955153755105021	1
snpc-3.1	0.963260015965514	1
let-99	0.968578869194978	1
Y82E9BR.2	0.971507544824198	1
T15H9.2	0.973094344568752	1
Y54E2A.9	0.974318282660914	1
T03F6.6	0.977510039570072	1
Y57G11C.1130	0.984482336339314	1
scl-6	0.98553662506513	1
C06A6.7	0.986857766159962	1
mex-1	1.00311840571483	1
sth-1	1.006202009403	1
Y50D7A.1	1.00707634405527	1
C08B6.3	1.00823863576082	1
C18H2.1	1.02191530680257	1
set-24	1.0266771756816	1
C16D9.1	1.03192508006945	1
sys-1	1.03211577227984	1
W02D9.4	1.03362111484219	1
top-3	1.03571493431444	1
unc-61	1.03588165619481	1
F54F12.1	1.03844913199706	1
Y43F8A.2	1.04342430739059	1
C27B7.6	1.04480374219512	1
nspb-11	1.04544046192255	1
hdl-2	1.04926087043998	1
B0416.4	1.05116823076004	1
gpr-1	1.0573414474037	1
F10E7.6	1.05918786631513	1
B0035.6	1.07205520903026	1
nas-22	1.07332114761204	1
K09F6.3	1.08125795939065	1
elo-7	1.08670146003128	1
inft-2	1.08748789491886	1
F42G8.8	1.08838143205972	1
zipt-2.4	1.0884388923317	1
Y53F4B.24	1.09332455803862	1
R06A10.5	1.12883319306413	1
ZK1251.3	1.13095273282604	1
sago-2	1.13102513755869	1
F42G4.6	1.13273582351981	1
W01B6.4	1.13304610832125	1
F42G4.5	1.13941327523781	1
F13D12.5	1.14093816183959	1
F07H5.6	1.14710894403225	1
M106.2	1.14731561734706	1
C08F8.6	1.14884085452742	1
cyp-31A3	1.15093057149116	1
C29E4.14	1.15144157773795	1
Y57A10A.2	1.15216256500944	1
AH6.3	1.16058988848588	1
F32E10.5	1.16862231933798	1
F38B2.6	1.16950711630757	1
F42G4.2	1.17350186593501	1
T01H8.2	1.1748869098662	1
T22B11.1	1.18715068351596	1
zim-2	1.18812614121357	1
Y25C1A.14	1.18923093916836	1
E04F6.9	1.19413255824108	1
mans-4	1.19946075296669	1
hus-1	1.20330169807346	1
T27A3.7	1.2145694035994	1
sup-9	1.21714173424761	1
F56D6.12	1.21762673251297	1
C01G10.14	1.21884519359133	1
fbxa-101	1.22438214948425	1
maph-1.2	1.2439017154599	1
F36H1.12	1.24517791036985	1
Y57G11B.5	1.24712326762733	1
C07H6.9	1.25283590288597	1
ins-37	1.25776377417749	1
Y43C5A.4	1.26055146276207	1
M110.7	1.26472776066799	1
F21C3.7	1.26535488557529	1
Y25C1A.8	1.2678006267297	1
hpr-17	1.27211422327944	1
F32H2.10	1.28275018752825	1
ung-1	1.29423620790258	1
wht-6	1.29728402331369	1
C50E10.2	1.3001876719146	1
C16C10.9	1.30659350281618	1
nhr-132	1.30749781466902	1
R148.4	1.31102086558715	1
aat-9	1.31307858767631	1
syx-6	1.32465729647426	1
T07F10.1	1.32873378194757	1
fbxa-107	1.33285946321864	1
Y46G5A.22	1.33887149903289	1
Y111B2A.21	1.34538737910099	1
F56C11.5	1.34961752463957	1
his-63	1.35218135068222	1
R08C7.5	1.35738680238587	1
C06A5.8	1.36957629827658	1
F39B2.3	1.38040003290719	1
C10A4.9	1.38163976990411	1
ZC317.6	1.38330428192891	1
set-21	1.38365655642122	1
nmgp-1	1.38436261075975	1
mre-11	1.38756808076154	1
efn-3	1.39185514565692	1
clp-6	1.40014741791134	1
C27D8.3	1.40189432914738	1
F35F10.14	1.40255766269645	1
mut-14	1.42326082943444	1
B0393.9	1.42355821304172	1
C16C8.13	1.42472560313881	1
C53B7.2	1.4305289353006	1
F29B9.7	1.43455458195028	1
tipn-1	1.43643301807559	1
C10A4.4	1.43969884262187	1
wago-10	1.4578740261603	1
far-6	1.46365062292843	1
T10E9.6	1.47008999129732	1
mut-7	1.47349517307879	1
R11A8.1	1.4863561837124	1
R02F2.4	1.48742816888176	1
mls-1	1.49503532120255	1
M110.9	1.49661945570625	1
R10F2.6	1.49714786593461	1
W09D6.4	1.50065239415942	1
F30F8.1	1.51057925432982	1
moa-1	1.51861774273674	1
W03G9.2	1.52155243161145	1
W03F9.1	1.52362690858576	1
frh-1	1.52930403860773	1
Y50E8A.10	1.5316831902132	1
F56C9.6	1.53366192216354	1
F54D11.4	1.53461591048368	1
knl-2	1.551864365198	1
T04H1.5	1.55211083238495	1
nep-18	1.56219262613708	1
F41E6.1	1.56457110690649	1
Y46G5A.34	1.56879931329427	1
dsb-1	1.57332119722953	1
D1044.1	1.57565288653773	1
ant-1.4	1.57713594914442	1
K12D12.5	1.57724912702419	1
C16A11.10	1.5779248537568	1
C34D4.10	1.58882741271929	1
cpar-1	1.59466885316206	1
hpo-32	1.60124710481612	1
spin-2	1.60320281727677	1
mpst-4	1.61132576200553	1
T16G12.4	1.61195728067209	1
F09E8.1	1.62023601287442	1
Y73B6BL.23	1.62393818470363	1
C46C2.5	1.62574512305496	1
herc-1	1.62935903308306	1
Y53C10A.15	1.63113758019392	1
T02H6.3	1.63607151731048	1
T26C11.9	1.63683146354765	1
inx-22	1.64544881024396	1
atx-3	1.64848440466372	1
fkh-10	1.64879665257663	1
mom-2	1.64957323342244	1
H35B03.2	1.65103973620874	1
acdh-11	1.65717737244064	1
R03G8.6	1.65723545996446	1
C42D4.3	1.65821288215776	1
Y66D12A.16	1.67493151060385	1
aqp-11	1.6814283578938	1
F56F11.4	1.68313238743804	1
elo-9	1.68899383904452	1
fog-2	1.69036641128038	1
rom-4	1.69591531486194	1
T24C4.5	1.6960464794244	1
Y111B2A.1	1.69673772871888	1
hlh-8	1.69691293797497	1
uri-1	1.70069341117061	1
Y39A1A.21	1.70315006660871	1
nlp-4	1.70857679264175	1
mdt-10	1.71342116105581	1
Y57A10A.5	1.720494860286	1
Y66D12A.11	1.72142832841729	1
C09E7.10	1.72349526476695	1
T28A8.5	1.7236648928259	1
B0035.18	1.72986873050999	1
T28D9.3	1.73114285464758	1
K09F6.4	1.74060711245627	1
C37H5.14	1.74457282074377	1
fbxc-54	1.74936169283753	1
C34B2.3	1.75320545609731	1
ZK892.5	1.75561109536532	1
oig-4	1.75988459946119	1
T04B2.8	1.76344967372437	1
T06C10.3	1.76657873144865	1
sulp-5	1.76724543779923	1
Y39A1A.9	1.76767071420306	1
F14H12.7	1.76849571642123	1
prde-1	1.77019823416462	1
C14A4.3	1.77092024952259	1
him-18	1.77631711374731	1
C36E6.2	1.78094174118809	1
B0207.9	1.78138369389267	1
lron-8	1.78200872413854	1
mex-5	1.78303634925761	1
bath-2	1.78635687461175	1
glb-4	1.78868805129027	1
hpo-9	1.79515732567099	1
nas-39	1.79847100235544	1
F56D6.18	1.80074100996485	1
T28A8.6	1.80163197357875	1
T01B10.5	1.80375353842666	1
spe-5	1.80451474053376	1
C31H2.3	1.80648589296421	1
F11A10.6	1.81066841603479	1
cyp-13A2	1.81396445341372	1
twk-13	1.81633719712378	1
