gene name	Scaled_TPM	group number
F59A1.11	0.0376595258004773	2
sre-9	0.0376637407322226	2
C54C6.7	0.0376894674434387	2
C44H4.8	0.0376903256409113	2
EGAP9.3	0.0376921129250117	2
str-182	0.0376988835146355	2
Y55F3AM.21	0.0377181672798957	2
Y54G2A.72	0.0377987246976359	2
Y47H10A.2	0.0379144363508737	2
mks-3	0.0379403267330735	2
srh-119	0.0379626791149047	2
K08D9.2	0.0380874629748681	2
T25B2.3	0.038134968291727	2
T05E11.2	0.0381430948337714	2
glb-5	0.0381759407706353	2
W03B1.5	0.038191391505707	2
vab-23	0.0382012755621121	2
sra-34	0.0382109833065382	2
F16B4.7	0.0382149602827618	2
sorf-2	0.0382399644236181	2
str-1	0.0382702134947866	2
T26H5.10	0.0383073567843669	2
F20B6.4	0.0383616074843076	2
R07B1.5	0.0383656372886915	2
mltn-12	0.0383670209309379	2
grd-9	0.0383849857708853	2
F07A5.4	0.0384203749739595	2
C28C12.3	0.0384338065125985	2
str-161	0.0384963804795662	2
sel-8	0.0385006869409669	2
srt-8	0.0385152353926559	2
T24D8.6	0.0385380564937597	2
W08E12.9	0.0385732097381689	2
F40H3.6	0.0386137333897528	2
str-125	0.0386341333883537	2
osr-1	0.0386388532670088	2
ZK218.4	0.0387241515618249	2
srsx-24	0.0387574474045692	2
D1007.3	0.0387683052999077	2
D1025.10	0.0387884269706271	2
vet-2	0.0387905095520542	2
C49H3.12	0.0387946901248221	2
fbxa-38	0.0388500294042804	2
C15B12.9	0.0388664835217941	2
srd-11	0.0388676207294232	2
F53A9.3	0.0388678543313752	2
R05A10.6	0.0388813061576491	2
pha-2	0.0389109313242809	2
F55H12.7	0.0389606653119946	2
clec-263	0.0390282942741895	2
Y53H1A.7	0.0390507141376452	2
oac-48	0.0390903120986632	2
cox-10	0.0391349118454978	2
Y75B8A.3	0.0391595562318262	2
T05H4.7	0.0391815166096196	2
srw-71	0.0392086948450509	2
pqn-90	0.0392265889521341	2
F59D12.2	0.0392322530974416	2
hlh-19	0.0392502120589	2
cyp-35A3	0.0392551592917265	2
fipr-22	0.039286720908873	2
sptf-2	0.0393622065247677	2
C05E11.7	0.03936931645904	2
F14F7.5	0.0393966643840876	2
K10B4.1	0.0394036018194965	2
D2092.6	0.0394384441853043	2
ceh-21	0.0394393324246068	2
cyp-14A2	0.0394479834142984	2
T24E12.1	0.0394505672364522	2
srh-25	0.0394687635831648	2
Y73C8C.10	0.0394791983805352	2
Y39A3B.1	0.0395775065505412	2
Y38C1AB.5	0.0395884314038207	2
twk-44	0.039598804898389	2
cyp-33C4	0.0396438096134567	2
gadr-5	0.0396724613177842	2
ttll-11	0.0397680629969063	2
T01G5.1	0.0397962361834024	2
pot-2	0.0398315417370399	2
cin-4	0.0398484311325573	2
T21E8.5	0.039861613562375	2
F07A11.1	0.0398806240769887	2
Y6G8.15	0.0399026461629393	2
C25E10.16	0.0399379687834748	2
acr-21	0.0399443730469345	2
ins-11	0.039953277857052	2
bath-9	0.0399638444884356	2
W06G6.9	0.0399664043934903	2
C09B8.5	0.0399746354082672	2
bath-34	0.0399755260795295	2
K02E7.7	0.0399769641310703	2
ZK813.5	0.039985645224698	2
dpy-8	0.040055006921873	2
sem-2	0.0400703047081942	2
Y37E11AL.6	0.0400869684635491	2
cyp-35B1	0.0400870452065794	2
him-5	0.0401181611504879	2
T26E4.2	0.0401509220541981	2
K01A12.3	0.0402618516486472	2
F59F5.7	0.0402721909121679	2
fbxa-134	0.0403080815208006	2
F10G2.2	0.0403259276137902	2
nspe-6	0.0403620846081206	2
AH10.4	0.0403863715640821	2
E02H9.9	0.0404026606680248	2
F13C5.3	0.0404114288909402	2
sru-25	0.0404671198962511	2
T28A11.2	0.0404964730290475	2
alh-5	0.0405189038190995	2
T08E11.8	0.0405474475109321	2
T02C1.2	0.040569741294208	2
F27D9.12	0.0405755453077505	2
unc-8	0.0405810111028894	2
nspd-8	0.0405995471126552	2
C30G12.3	0.0406184301187324	2
dmsr-7	0.0406705310494388	2
Y116A8A.150	0.0406811821128847	2
nhr-116	0.0406834171463535	2
C01G10.4	0.0406919409612176	2
cpt-4	0.0406994910501952	2
pbo-4	0.0408002808664578	2
sydn-1	0.040816251203354	2
F40H3.3	0.0408454393559014	2
gab-1	0.0408673389392702	2
sepa-1	0.0409105362771608	2
F18E9.3	0.0409206790220077	2
C04C3.6	0.040926411558836	2
C14F11.4	0.0409978073463972	2
F56A8.8	0.0410159719543462	2
srx-88	0.0410703158588686	2
F09F9.4	0.0411522097216222	2
F54D12.8	0.04124844835698	2
pgp-8	0.0412639881674736	2
fbxa-188	0.0412753444558321	2
K02B12.2	0.0413268972368739	2
srd-17	0.0413358521318178	2
ZK112.6	0.0413443697141085	2
C46E1.3	0.0413490259101901	2
M02D8.2	0.0413903576335332	2
sra-12	0.0414036306457435	2
lipl-3	0.0414050680062723	2
F13A2.10	0.0414294826199821	2
bath-13	0.0414700360881742	2
abf-1	0.0414753372903571	2
C05D11.13	0.0414867048939771	2
catp-1	0.0416752834317296	2
Y45F10D.15	0.0416793757331514	2
F46C8.8	0.0417664239547925	2
clec-148	0.0417877275892632	2
kal-1	0.0417924192183861	2
F35E2.1	0.0418919577267711	2
dnj-26	0.0418944851195978	2
ceh-16	0.0419666643518492	2
M03F8.5	0.0419886949092362	2
sms-2	0.0419953068184963	2
T15B7.17	0.0420183834349798	2
srx-114	0.042033305634155	2
W02G9.3	0.0420597130388821	2
T06A4.1	0.04206389464061	2
drl-1	0.0421042164727689	2
K11D2.1	0.0421085691238581	2
E04D5.4	0.0421362743974801	2
nep-25	0.0421439588329331	2
C17B7.5	0.0421962274643461	2
Y41D4B.24	0.0421965623117688	2
C34H4.1	0.0422495975557356	2
T19H5.7	0.0422897831388977	2
C53D5.3	0.0423182868570083	2
F30H5.3	0.0423227431333619	2
chil-12	0.0423415086185068	2
ptr-5	0.0423651611938664	2
Y57G11C.32	0.0424919192641576	2
ncx-5	0.0424968550733021	2
C24D10.5	0.0425309577302377	2
mdt-21	0.0425312016877733	2
otpl-2	0.0426350735219869	2
T06G6.4	0.0426463260393323	2
srz-76	0.0426518669143523	2
C45G9.1	0.0426972361483441	2
H01M10.2	0.0427013088406085	2
K08D8.7	0.0427804847248651	2
trp-4	0.0428401244251288	2
bath-19	0.042893298204782	2
str-187	0.0430459655106681	2
inx-6	0.0430564600109413	2
lgx-1	0.0430999383244209	2
F22F4.1	0.0431232016741642	2
C33G3.4	0.0431666747989804	2
grd-16	0.0432238572586267	2
H24K24.4	0.0432248385709632	2
Y53G8AR.6	0.0432292537244015	2
C29E4.15	0.0433074382847112	2
oac-59	0.0433476316365757	2
Y116A8C.468	0.0434335624804816	2
cgt-1	0.0434600059904613	2
F15E6.10	0.0434718138305871	2
C37A5.7	0.0435041452145468	2
F13A7.12	0.0435186803359595	2
Y57A10C.9	0.0435264974344036	2
T05A8.5	0.0435267204455767	2
ZC513.14	0.0435483860462791	2
W04G5.8	0.0436024794417724	2
srb-17	0.0436124873771074	2
C09F12.3	0.0437139811022097	2
cyp-13B2	0.043716212127223	2
srv-28	0.0437438459221293	2
catp-5	0.0437539098225652	2
math-34	0.0437710389808176	2
ift-20	0.0437980344105231	2
phf-34	0.043804044169378	2
Y73F8A.10	0.0438460767521305	2
cal-7	0.0439270071729692	2
Y40A1A.2	0.0439593585797333	2
pqn-54	0.043983284448055	2
col-153	0.0439925327230308	2
tub-1	0.0439954002679972	2
C47E8.9	0.0440131130290899	2
Y105C5A.1272	0.0440371451082542	2
T25G12.13	0.0440463294444443	2
D2096.13	0.0440574553054846	2
F57G8.5	0.0440794949232074	2
F48E3.9	0.0441326451087962	2
C13A2.3	0.0441386664148866	2
R160.4	0.0441801030229249	2
F45E12.6	0.0443397903869811	2
hmit-1.1	0.0443420551709166	2
F38B6.2	0.0443900415879078	2
Y57G7A.2	0.0443947826754572	2
R09H10.6	0.0443987678946951	2
tyra-3	0.0444041396384154	2
ubc-23	0.0444264973797556	2
ceh-17	0.0444895813236226	2
Y81G3A.2	0.0445277573604581	2
fbxa-19	0.0445391262399932	2
csp-3	0.0445419097506731	2
Y47D7A.12	0.0445454231852283	2
B0024.15	0.0445512586286207	2
acr-23	0.0445682819900121	2
Y48G8AL.5	0.0445731503837194	2
lys-3	0.0445889108726065	2
dgk-1	0.0446614713830255	2
cat-2	0.0446630129061784	2
hlh-10	0.0446976770735983	2
C06E2.2	0.0447406261230668	2
math-23	0.0447788907700244	2
F40B5.2	0.044782179601119	2
F14H12.17	0.0448516322094566	2
F28B12.6	0.0448791056149488	2
C28H8.8	0.0448954460319159	2
srv-32	0.0448969149299384	2
T03G11.9	0.0449546086620862	2
ncx-9	0.0449867837689709	2
C34C12.12	0.0449893244518857	2
ZK105.5	0.0450050656454377	2
T22F3.7	0.0450100282516569	2
T07F10.6	0.0450415478385732	2
fbxa-15	0.0451687208048938	2
sod-5	0.0452239057697572	2
lim-8	0.0454605398983536	2
F38B2.2	0.045482975025763	2
F29B9.1	0.0454921403846706	2
Y46H3C.5	0.0455396615429327	2
F09C6.11	0.0455765105974882	2
ZC84.7	0.0456324669059452	2
F13H8.3	0.0457358748825782	2
T10B5.10	0.0457449601829503	2
K08H10.6	0.0457464894871249	2
pstk-1	0.0457601599465987	2
ZC239.15	0.0458015116036912	2
C48B4.13	0.0458504321462074	2
F47E1.2	0.0459230896160192	2
Y17D7B.10	0.0459370817904559	2
srd-13	0.0459593058905818	2
D2024.10	0.0459743056359715	2
T15D6.12	0.0460466663494881	2
ceh-10	0.046068650341456	2
F59E11.7	0.0461214789059158	2
his-32	0.0461434099882821	2
R09A8.9	0.0461612215505701	2
C26B2.8	0.0462468502383286	2
twk-11	0.0462484181194322	2
F44E7.12	0.0462632731647345	2
srz-24	0.0463015711269194	2
F14F7.7	0.0463302842670005	2
B0041.11	0.0464049462280889	2
R07B7.6	0.046411362979715	2
Y38H6C.8	0.0464237093454498	2
F36A4.5	0.0464263623458367	2
K03B4.8	0.0464271411372462	2
C34C12.1	0.0464769134360773	2
str-166	0.0465084414700267	2
ZK381.2	0.0465319242929661	2
Y49E10.25	0.0465400769755265	2
Y74C9A.1	0.0465430221200978	2
Y32G9B.1	0.0466100918303227	2
F28F9.2	0.0466411078296475	2
ent-5	0.0467116236554951	2
Y71F9AR.4	0.0467435836226851	2
bath-3	0.0468240632578691	2
nola-3	0.0468447528741077	2
W09G12.6	0.0468498589177997	2
dmsr-5	0.0468656038025927	2
F25B3.5	0.0468977008482051	2
nhr-172	0.046921838784159	2
T01B10.5	0.0469268298241526	2
Y54G2A.40	0.0469549589110188	2
ZK822.10	0.0469569596620093	2
lhfp-4	0.0469672741521203	2
nas-6	0.0470778617264502	2
aat-8	0.0470820136018635	2
R05G6.5	0.0470859906962575	2
fbxb-47	0.0471809236297952	2
bus-17	0.0472209441948452	2
R05H11.2	0.0472683511769362	2
ZK218.1	0.0472832280190363	2
F57A8.4	0.0472907742805164	2
Y37F4.2	0.0473041070466241	2
K09E3.5	0.047428852750271	2
ztf-9	0.0475211825257192	2
F11A5.18	0.0475529463151066	2
C10C6.13	0.0475762819039806	2
elc-2	0.0475856498329519	2
F41G3.19	0.0475976375196995	2
amt-1	0.0476110738816765	2
Y38H6C.9	0.0476250823045467	2
nhr-166	0.0476797683726363	2
ceh-6	0.0476813299416549	2
C44B11.1	0.0477490493461164	2
Y94H6A.7	0.0477563626675906	2
F25D1.3	0.0477643986866729	2
Y71F9AL.6	0.0477945985951664	2
pcrg-1	0.0478150218658707	2
F49H12.4	0.0478622260791447	2
cwn-2	0.0479630255647079	2
glr-8	0.0480223068683885	2
K11H12.3	0.0481430806232047	2
lgc-29	0.0482015634018649	2
F42G4.5	0.0482132878320798	2
arrd-28	0.0482378209086961	2
srx-98	0.0482388688664903	2
F27E5.5	0.0482937669646656	2
F23H12.10	0.0483536798486039	2
C40H1.9	0.0483577781492034	2
gcy-29	0.0483926487156877	2
Y53G8AM.4	0.0483960428593076	2
K01G12.3	0.0484866160366037	2
fbxa-100	0.0485612748361098	2
sdf-9	0.0485679136701141	2
Y57G11A.5	0.0486361481604932	2
F46H6.5	0.0486692011363041	2
arrd-16	0.0486859705831411	2
sri-28	0.0487997817037037	2
C30A5.10	0.0488370858120016	2
nhr-73	0.0488499375139093	2
T23F6.5	0.0488833847581413	2
ins-35	0.0489079593495383	2
fbxa-10	0.0489380479488999	2
B0035.6	0.0489793725605758	2
ZK1290.10	0.0490208990915482	2
Y56A3A.41	0.0490234091193122	2
F10D7.10	0.049041530595354	2
Y71H2AM.14	0.0490828580968116	2
C14A11.6	0.0490860468471967	2
frm-5.2	0.0491623276510656	2
pqn-2	0.0492025247523962	2
F47E1.3	0.0492030024771513	2
C09D4.6	0.0492160953290054	2
AH9.4	0.049240349141959	2
fbxc-38	0.0493625909756056	2
sre-6	0.0494204630840827	2
let-653	0.049504459294293	2
nhx-6	0.0495633693901228	2
C33D3.5	0.0495894601294038	2
tba-7	0.0495975893575958	2
F07F6.7	0.0496308772599194	2
nhr-178	0.0496504929913453	2
fbxb-64	0.049655336094419	2
T23F4.2	0.0496794002731331	2
T20D4.11	0.0497747017007652	2
twk-33	0.0497958244931533	2
C53B4.1	0.04993701536681	2
phf-33	0.0499451593455828	2
scrm-3	0.0499537047025597	2
T19D7.5	0.0499671376320431	2
wrt-6	0.0499841266319013	2
C30F2.4	0.0500111608368948	2
T02B11.6	0.0500643070427842	2
gpa-6	0.0500900780527103	2
sre-7	0.0500925166689985	2
F49F1.7	0.0501446288672233	2
C16C8.17	0.0501766868711789	2
Y71H2AM.15	0.050186758590579	2
F59B2.8	0.0501868963976363	2
srx-110	0.0501870728199414	2
F30A10.11	0.0501926293220908	2
F52C6.12	0.050202778088084	2
mab-10	0.0502189872052637	2
W04A8.6	0.0502222742557781	2
C23G10.5	0.0502433078923786	2
srb-11	0.0503001944676075	2
clec-109	0.0503953922896913	2
ZC190.2	0.0503998204864425	2
H20J04.6	0.0504467103456863	2
pde-6	0.0505710491218895	2
Y74C10AR.2	0.0506300771578679	2
C45H4.14	0.0506405223812167	2
F31D4.5	0.0506971345235301	2
pals-25	0.0507205212041166	2
scpl-3	0.0507680659391409	2
F07C6.6	0.0508291741742947	2
oac-22	0.0508946530532851	2
F26D2.15	0.0509549613584422	2
T19C9.10	0.050963353633788	2
ZK1025.3	0.050994934387912	2
Y73F8A.5	0.0510439849506545	2
cfz-2	0.0510512888946037	2
sra-35	0.0510607713189185	2
srg-10	0.051066007670031	2
C26D10.6	0.0511966496252234	2
C24D10.49	0.0512741074371566	2
ins-15	0.0513135593907181	2
nep-16	0.0513278364129538	2
R03G5.6	0.0513714587146176	2
ZC250.2	0.0513787335502838	2
skr-13	0.0514050858344526	2
F53F4.15	0.0514168127159395	2
srw-85	0.0514444966463397	2
Y46H3C.7	0.0514551770851838	2
Y43F8C.3	0.0514563532500302	2
ebp-1	0.0514671114868442	2
F46B6.2	0.051471922326252	2
F48A9.2	0.0514899513993823	2
ZK105.6	0.0515047467016837	2
C04E6.12	0.0515353016305364	2
srxa-2	0.0515568131889313	2
F23H11.6	0.0515947050127532	2
C37E2.2	0.051625045586018	2
ZK1290.1	0.0516373167246601	2
srd-50	0.0516853754130973	2
asp-7	0.0516904333672435	2
Y51B9A.14	0.0516908377391799	2
Y40H7A.4	0.0517198285351913	2
C32E8.6	0.0517498592706904	2
F10E9.1	0.0517930897996744	2
srz-99	0.0518059055584098	2
col-170	0.0518416577185925	2
F21F12.1	0.0519508973250454	2
math-38	0.0519558527546469	2
clec-204	0.0520512416900329	2
F10E9.10	0.0520636975528616	2
acs-9	0.0520751248312215	2
JC8.4	0.0520791076666817	2
sra-36	0.0521025489826899	2
doxa-1	0.0521196617829539	2
F36H9.2	0.052188085937496	2
fbxa-174	0.052235282764665	2
F42C5.3	0.0522730649639746	2
C38H2.3	0.0523430130734403	2
clec-184	0.0524135381962266	2
ugt-1	0.0524523593298332	2
kcnl-1	0.0524562480287527	2
srt-49	0.0524662870706129	2
F54F7.14	0.0525176567909449	2
EEED8.13	0.0525223526943251	2
col-115	0.0526293383299141	2
srg-55	0.05267583033971	2
W06H8.2	0.0526819167511892	2
W04A8.2	0.052782463044285	2
srh-35	0.0527947693575241	2
ptr-23	0.0527983447025645	2
srx-14	0.0527985105588251	2
che-2	0.0528224740501072	2
sft-1	0.0528350315159439	2
srb-16	0.0528625318160109	2
F09A5.2	0.0528681390322064	2
Y39B6A.7	0.0528995299212025	2
F46B3.15	0.0529002687819617	2
T26E4.9	0.0529059606654921	2
fbxa-21	0.0529159064340702	2
fbxb-111	0.0529715390248282	2
F27B3.6	0.0529839208700355	2
Y34F4.3	0.0530199649864152	2
2RSSE.1	0.053042479882269	2
scl-9	0.0530505999403072	2
T08D10.3	0.0530769697760754	2
C15H9.2	0.0531547406162261	2
K06B4.4	0.0531886246332661	2
K08E7.6	0.0532002018184239	2
B0563.7	0.0532805305977854	2
W04A8.5	0.0533368232249599	2
T24E12.5	0.0533574624670197	2
clec-232	0.0534449259417856	2
C29F9.12	0.0534540044646064	2
F23F12.8	0.0534589802122971	2
scl-14	0.0534692164563159	2
F25E5.16	0.0534868642971477	2
pitr-6	0.0536340088182435	2
lgc-41	0.0536633064590934	2
T01D1.3	0.0536745296330232	2
C02B8.3	0.0537714404088981	2
ncs-7	0.0537723237043781	2
pgp-4	0.0537783847885524	2
srab-26	0.0538203757906285	2
Y73B6BL.44	0.0539114490990779	2
C35E7.3	0.0539624302591235	2
Y37B11A.3	0.0540056673512454	2
mdt-11	0.0540274205412422	2
K02E10.4	0.0540783620984231	2
F14D2.15	0.0540883251320154	2
Y105E8A.28	0.0540905215806965	2
F47B10.4	0.0540935625396459	2
sri-10	0.0541113187516235	2
Y71F9AL.11	0.0541582465976501	2
tsp-14	0.0541657539892798	2
C10G8.3	0.054201635818424	2
rnr-1	0.0542825727360317	2
srz-91	0.0543323359405735	2
ghi-1	0.0543473991705763	2
W03F11.5	0.0544303499025413	2
bcmo-1	0.0544333616652841	2
F11A5.15	0.0544400187373353	2
K06H7.1	0.054483063581394	2
osm-12	0.0545493267926506	2
lgc-20	0.0546632240646252	2
bath-47	0.054673308923415	2
R07E3.7	0.0547098625789116	2
nhr-222	0.054757152887972	2
clec-107	0.0547651563264299	2
ets-10	0.0548772289308683	2
F53C3.5	0.0548797705137645	2
Y65B4BR.1	0.0549406786039733	2
ZK596.3	0.0549471083767358	2
Y66D12A.1	0.0550131426340033	2
clec-168	0.0551522145639098	2
lgc-18	0.055182220797852	2
C27A7.8	0.0551913538747562	2
bath-23	0.0551980343727302	2
C16E9.1	0.0551992406972771	2
W08F4.5	0.0552287523683106	2
Y40B1A.2	0.0552326086646253	2
kqt-1	0.0552436115412222	2
slc-28.1	0.0552713789663262	2
srxa-14	0.0553343393789309	2
pot-3	0.0553433910600956	2
mksr-1	0.0554114665517373	2
dsl-4	0.0555258410990352	2
delm-1	0.0555329038147178	2
R04A9.1	0.0555813383782356	2
cyp-13A6	0.0556767121371144	2
C26B9.7	0.0556892556900201	2
clec-226	0.0557067050494048	2
F40F8.12	0.0557609555528028	2
K02B9.3	0.0557987348437449	2
sra-37	0.0558078485671052	2
mlst-8	0.0558096646762122	2
clec-108	0.0558202375332313	2
oac-21	0.0558616015742163	2
fbxa-115	0.0558673608238667	2
srg-1	0.055901447192851	2
B0416.11	0.0559296439469844	2
nmgp-1	0.0559819565854096	2
ZC15.10	0.0560019006688669	2
K09C8.7	0.0560078669972068	2
grl-7	0.0560113966154355	2
F53B3.5	0.0560546296323022	2
cwp-4	0.0560554021981323	2
frpr-11	0.0560894573909281	2
H12D21.9	0.0561648572530356	2
cnc-6	0.0561689321403907	2
C41G7.3	0.0561803466713406	2
K12H6.9	0.0561910964671379	2
mltn-1	0.0562231573308266	2
ces-1	0.0562344610266709	2
F11C3.1	0.0562715979621891	2
nspe-4	0.0563205376185458	2
srh-30	0.0563372970903908	2
clec-136	0.0563759725641136	2
K09C8.8	0.056385046299065	2
atf-6	0.0564215376952839	2
nas-13	0.0564757641135453	2
T02H6.4	0.0565030689612337	2
ttr-40	0.0565069288751681	2
sru-19	0.0565469923344644	2
C03C10.9	0.0565824214251465	2
ugt-32	0.0565869736730895	2
gcy-4	0.0566874021188762	2
F16F9.4	0.0566975201748035	2
Y41E3.6	0.056712853172226	2
twk-9	0.0567232753036696	2
ZC317.2	0.0567344664032572	2
Y37H2C.1	0.0567469173775292	2
sea-1	0.0567778422885119	2
nhr-231	0.056795063021963	2
F07G11.1	0.056798927170587	2
ugt-43	0.0568189713447788	2
F26F2.1	0.0568328468487684	2
R11E3.2	0.0570393099371617	2
K08E7.5	0.0570521825088013	2
srw-143	0.0570848649059713	2
T22C8.4	0.0571073050787672	2
C29F4.3	0.0571456439555461	2
D1005.6	0.057178250411722	2
R09H10.1	0.0571785661756048	2
lag-2	0.0572956308993569	2
chup-1	0.0573005411563638	2
W05B2.2	0.0573143815143622	2
lgc-46	0.0573210616174214	2
pssy-2	0.0573320534727668	2
H10D18.1	0.057345572340813	2
C53D6.8	0.0573561307271663	2
pqn-71	0.0573692846487054	2
Y77E11A.14	0.0573747158725855	2
bgnt-1.2	0.0573965172111283	2
zmp-6	0.0575577033175167	2
Y24D9A.6	0.057634209517091	2
lgc-12	0.0576742234493755	2
lam-1	0.0577028571775993	2
nhr-180	0.0577203558432972	2
F28F8.7	0.057741354793798	2
C16D9.9	0.0577905612246721	2
T13G4.7	0.0578050643459608	2
bli-2	0.0578247021301393	2
ZK856.6	0.0578449109056845	2
gcy-31	0.0579285298302045	2
W03G1.5	0.0580035890934197	2
C30H6.5	0.0580282393453136	2
Y116A8C.13	0.0580308400594588	2
twk-4	0.0580415587986652	2
R07E3.2	0.0580774884050712	3
Y62H9A.11	0.0580887590726545	3
Y7A5A.3	0.0581235469363696	3
F35E8.2	0.0581497874630167	3
srb-19	0.0582266509638302	3
C09H10.4	0.0583481532380245	3
fbxc-42	0.0584525883957047	3
ggr-1	0.058500243467634	3
Y51A2B.8	0.0585014416889683	3
F48G7.8	0.0585182751157907	3
K05B2.4	0.0585630244013744	3
ZK455.5	0.0585931461428167	3
R02D5.8	0.0586304087232537	3
col-78	0.0586304971719766	3
F52C6.3	0.0586400550328105	3
clec-197	0.0586856983005647	3
F48C1.3	0.0587013779242146	3
oig-4	0.0587041097083103	3
C05G5.7	0.0587499133473304	3
gst-23	0.0587516202084071	3
Y50D4B.2	0.0587554752539289	3
T25G12.11	0.0587938817543439	3
C41H7.1	0.0588219266448147	3
fbxa-176	0.0588356423759753	3
syd-1	0.0588448134550087	3
pgp-12	0.0589254805289858	3
ins-9	0.058929257044135	3
B0222.10	0.05896020579831	3
clec-165	0.0589691952268222	3
Y75B8A.19	0.0591220422085237	3
fbxc-36	0.0591431739166445	3
srw-10	0.0592306484344974	3
skr-12	0.0592428044436702	3
F12A10.9	0.0593418412401697	3
fkh-5	0.0593821430113733	3
gpx-4	0.0593874522474287	3
F35F10.19	0.0594287490784618	3
clec-118	0.0594456079348357	3
C50F4.9	0.0594579886145551	3
C35E7.6	0.0594679386805402	3
srh-146	0.0594836652328796	3
R02F11.11	0.0594901226915888	3
sup-18	0.0595366247817271	3
F58D12.1	0.0596690384290396	3
Y92H12BL.4	0.0596788159118521	3
T24A6.7	0.0596885772615696	3
sre-53	0.0596948504044642	3
btb-5	0.0597371204564226	3
K08D10.5	0.0597465814691215	3
gly-12	0.0598041899405749	3
F26C11.1	0.0598081075399647	3
sro-1	0.0598317788471748	3
fkh-6	0.0598553572435161	3
D1007.19	0.0598957583393181	3
Y51F10.11	0.059907676080589	3
D1054.9	0.0599296178968577	3
B0280.7	0.0600131456810366	3
Y52E8A.1	0.0600919736944117	3
str-240	0.0601633829784098	3
F54E2.9	0.0601789866992211	3
lin-8	0.0601810890052781	3
srz-32	0.0601954885119166	3
egl-26	0.0602102556208802	3
ZK1055.2	0.0602138420261765	3
C10C5.2	0.0602234306840441	3
lev-1	0.0602269628458001	3
nas-25	0.0602323681311956	3
plr-1	0.0602722197932643	3
C35B1.9	0.0602944814307911	3
F58D2.3	0.0604701714956984	3
Y22D7AL.9	0.0605357877401987	3
C11H1.5	0.0605559305396444	3
C49H3.16	0.0605725149605511	3
vab-7	0.0606257650566118	3
nhr-15	0.0606417806249577	3
oac-24	0.0607013838854318	3
ztf-30	0.0607181440439201	3
Y18D10A.4	0.0607543832509345	3
C52E2.5	0.0608122234089001	3
Y82E9BR.6	0.060818963326297	3
clec-70	0.0608381137676003	3
gcy-20	0.0608642958050772	3
H03E18.2	0.0608699403645132	3
Y77E11A.16	0.0609282213030717	3
gad-2	0.0610482455666111	3
C45E1.5	0.0610502662378823	3
mlck-1	0.0610957168145029	3
Y55H10A.2	0.0611185528226939	3
Y41D4B.15	0.0612004707568927	3
F16B4.2	0.0612027674281123	3
fbxb-37	0.0613384197178408	3
F55C9.14	0.0614393719705336	3
ZK180.6	0.0614692988816447	3
srh-170	0.0614841403892461	3
F48C1.8	0.0615598963968159	3
W03D8.11	0.0615863266453343	3
C30B5.6	0.0617090575741974	3
Y41D4A.1	0.0617963002132472	3
sra-28	0.0618363462029247	3
col-169	0.061852765485748	3
math-6	0.0618673189751811	3
ZK1321.1	0.0618807563120236	3
odr-3	0.0618967946009634	3
nspb-4	0.0619091271497232	3
srab-14	0.0619441339620796	3
sra-6	0.0619889025847089	3
tctn-1	0.0620712673052997	3
fipr-16	0.0621013664566604	3
del-1	0.0622032097726	3
F35H12.6	0.0622054345506432	3
F32D8.3	0.0622469818710037	3
H11L12.1	0.0622645264003018	3
K02E2.8	0.0622829450619723	3
C54F6.5	0.0623848190271874	3
Y11D7A.9	0.0624047550284488	3
F48C1.9	0.0624255556210075	3
T22H9.1	0.06245172009765	3
ncx-10	0.0624919899515514	3
otpl-3	0.062542914651706	3
Y67D8B.4	0.0625548544558322	3
K02A2.5	0.0625971569027061	3
D1022.2	0.062610387526489	3
skr-14	0.0626316344507571	3
srd-16	0.0626807439353173	3
T06G6.6	0.0627366816116012	3
D2096.5	0.0629169470244719	3
ZK899.3	0.0629474193453608	3
F10G2.4	0.0629806766817645	3
K02A6.2	0.0629995495777039	3
F14H3.4	0.0630032899200055	3
glb-15	0.0630236023709658	3
E02H1.2	0.0630310307385175	3
abf-4	0.0631502212400119	3
sgcb-1	0.0631643298909113	3
Y47D3B.4	0.0631725841161128	3
Y37H2A.13	0.0631867876251704	3
nac-2	0.0631875614000175	3
F01D5.6	0.0632078697495511	3
C33D3.3	0.0632137189794661	3
pbo-6	0.0632974853471601	3
srx-118	0.0633233803234137	3
C02B10.6	0.0633350360461889	3
C44H9.7	0.0633727444813884	3
asic-2	0.0633774808465529	3
sru-37	0.0634008088386993	3
Y6G8.16	0.0634443656365312	3
K09D9.1	0.0634489188251317	3
F33E2.4	0.0635999823190156	3
D2089.3	0.0636027722329714	3
nhr-181	0.063692825621727	3
R03H10.1	0.0637063352007898	3
ztf-11	0.0637592575997389	3
mks-5	0.0638062188320541	3
F35E12.2	0.0638096954432183	3
pqn-67	0.0638209209843983	3
F17E9.4	0.0638447042725595	3
F57E7.1	0.0639370284643286	3
ZK783.7	0.0639496701865263	3
npr-1	0.063951237320239	3
C27A12.4	0.063954036015084	3
W03D2.9	0.0640397053619675	3
odr-1	0.0640487991979236	3
Y6B3B.1	0.0640823354685993	3
arl-6	0.0642120284191992	3
srj-26	0.0642142830281517	3
nstp-3	0.0642782368807045	3
M04D8.8	0.0643022945682977	3
K12H6.2	0.0644005588491022	3
cutl-7	0.0644073468345298	3
W03G11.3	0.064438687121477	3
C07E3.10	0.0645368128732945	3
gei-18	0.0646043458977545	3
Y51H4A.24	0.0646198263136388	3
C15C8.5	0.0647053118591222	3
