gene name	Scaled_TPM	group number
E01G6.1	0.119716153644807	3
C46H11.7	0.119723818112755	3
Y13C8A.2	0.119764202559616	3
C27A2.7	0.119791199203221	3
fbxa-38	0.119820663553026	3
T19B10.5	0.119844318574738	3
ZK262.2	0.11992346117384	3
F58E2.4	0.119932172294577	3
nhr-208	0.119971294814664	3
gcy-37	0.11998340426659	3
H09F14.1	0.120057437582277	3
F46F2.5	0.120359574175457	3
M01H9.5	0.120372048220481	3
Y55F3AM.14	0.120456789369326	3
ZC266.1	0.120463933290528	3
Y67D8C.6	0.120527009388737	3
C50D2.2	0.12053949863928	3
T22C8.4	0.120556615951832	3
dct-17	0.12058546714597	3
odr-10	0.120621379299597	3
trf-1	0.120623002093675	3
D1007.3	0.120764314131881	3
C25G4.17	0.120782915007385	3
C31B8.7	0.120814372859499	3
ugt-39	0.120824487493987	3
nlp-54	0.120861811376727	3
K02E10.5	0.120908043129208	3
R04B5.11	0.120925708144066	3
C35A5.4	0.120928662248587	3
frpr-6	0.120994485731945	3
F16B4.2	0.121046831140756	3
pag-3	0.121079957554766	3
T28F12.1	0.121145552817742	3
F40F9.10	0.121151915527823	3
F58D2.5	0.121306377508569	3
tor-1	0.121440885450888	3
Y77E11A.8	0.121558990489983	3
Y53F4B.27	0.121577073876819	3
Y40C7B.4	0.121582219633141	3
C09B9.7	0.121696789563025	3
Y67A10A.7	0.121748390835296	3
W03A5.2	0.121793597155787	3
Y57E12AL.2	0.121837053262616	3
F27B3.6	0.12185715478775	3
F25H5.10	0.121917018527216	3
C01G6.9	0.121950270778643	3
T05C1.1	0.12197606185194	3
lipl-3	0.122029586546825	3
ostf-4	0.122039402341899	3
T03D8.6	0.122067906868279	3
oac-50	0.122096948360481	3
Y55F3C.9	0.122232421224485	3
C25H3.15	0.122313079216201	3
Y71G12B.26	0.12236713999635	3
K07E12.2	0.122586824680407	3
F11D5.5	0.122604081945885	3
pqn-26	0.122637082692755	3
nhx-1	0.122661545341532	3
Y18D10A.23	0.122669027398644	3
hda-5	0.122703425301177	3
C01A2.1	0.12280587451942	3
C54C6.7	0.122838479907518	3
mlt-4	0.12293332166947	3
daf-9	0.123050205444501	3
F49E12.12	0.123058807277294	3
zipt-2.3	0.123154887522566	3
spin-3	0.123223991420615	3
T06D8.3	0.12331606278473	3
F38B2.2	0.123376321755176	3
T19A5.3	0.123395358445586	3
ZC239.22	0.123422983019757	3
Y32B12C.3	0.123479088749606	3
M04G7.2	0.123619476769027	3
R02D5.10	0.123761211877936	3
glo-3	0.123831906595665	3
dhs-27	0.123864824222011	3
pxn-2	0.123871896342923	3
ZC434.3	0.123998490079357	3
Y67D8B.5	0.124028197618371	3
W09G12.6	0.124079796410279	3
ccep-290	0.124120666663919	3
F59G1.4	0.124145437954313	3
set-33	0.124186638645709	3
H10D18.1	0.124203269514899	3
drag-1	0.124250513283962	3
K01A6.7	0.124275731549068	3
ggr-1	0.124309592108971	3
oac-6	0.124413326866747	3
B0393.5	0.124462282635084	3
ins-32	0.124472744615035	3
nhr-171	0.124487124799222	3
F17E9.2	0.124491510504033	3
F35A5.4	0.124510443628158	3
xtr-1	0.124544292026409	3
peel-1	0.124582170444942	3
T26E3.10	0.124632554155337	3
F26A1.9	0.124812719184625	3
ZK795.2	0.124852911745757	3
ubc-23	0.12485653920896	3
Y69H2.9	0.124856623701508	3
Y43F8C.5	0.124857657884881	3
F45H10.5	0.124928153711414	3
R02D5.1	0.124934679620392	3
T22C1.12	0.124944847140358	3
his-42	0.124945917056561	3
C17F4.8	0.124949406576122	3
K08C9.2	0.124980860391083	3
Y48G1BM.7	0.125077698250307	3
egl-47	0.125097755988624	3
W04H10.2	0.12513414751621	3
dsl-7	0.125140884856357	3
T01D1.8	0.125145593244469	3
W02B12.13	0.125173811875048	3
R05H10.7	0.125192908821475	3
nep-4	0.125210364663104	3
pcrg-1	0.125235490373198	3
W07A12.4	0.1252870922672	3
ZK1307.2	0.125382877175567	3
col-176	0.125462317267379	3
R09H10.6	0.125548574591804	3
ptr-4	0.125594430213896	3
R10D12.8	0.125681587878576	3
lron-2	0.125682558695129	3
mab-5	0.125684939680262	3
sea-1	0.125704400587484	3
ced-8	0.125899563591547	3
ins-20	0.125918991976634	3
ptr-18	0.125946356629675	3
col-33	0.126019074034947	3
pals-19	0.126047716167396	3
trk-1	0.126090937519449	3
fbxa-111	0.126193518058142	3
odd-2	0.126201141539924	3
fbxb-36	0.126426836637358	3
F55C12.6	0.126491839115661	3
F14D12.1	0.126581955815727	3
F53C3.6	0.126643992704732	3
F59D12.1	0.12667060905256	3
C56G2.4	0.126723725147876	3
M01A8.1	0.126807317766246	3
F23D12.10	0.126845320904754	3
Y18H1A.9	0.126873501722488	3
fkb-7	0.126878238827107	3
Y65B4A.4	0.126900759187529	3
Y102A11A.2	0.126916647306694	3
pals-26	0.126934632677099	3
gba-2	0.126944066886148	3
C54F6.5	0.126969761673257	3
F54D11.3	0.127069623797022	3
F55B12.10	0.127154109170312	3
F10A3.4	0.127170768051119	3
F59H6.2	0.127370114380229	3
F56D5.2	0.12738272920553	3
Y43F8A.1	0.127499184812252	3
dct-10	0.12763050420833	3
T28F4.8	0.127764586621307	3
C23H4.7	0.12796196231422	3
F10D7.3	0.128076199918624	3
fbxa-82	0.128080852343644	3
dmsr-7	0.128095142025002	3
srz-83	0.128148044448498	3
Y26D4A.12	0.128157325823703	3
F41E7.2	0.128168079106889	3
abcx-1	0.128246254223233	3
nhr-231	0.128288945879786	3
amt-1	0.128306985841933	3
fbxa-166	0.128314748432748	3
Y19D10B.6	0.128329479164011	3
lact-8	0.128380489034294	3
F25A2.1	0.128567797739363	3
Y82E9BR.6	0.128957067169119	3
ceh-6	0.129003740351265	3
C01G10.16	0.129061601294405	3
sri-62	0.129086966072911	3
ZC239.13	0.129121294340648	3
C10G8.3	0.129125205467493	3
F16F9.3	0.129186092156429	3
bus-18	0.12922045485638	3
F12A10.6	0.129328093073956	3
R10F2.4	0.129353248153181	3
unc-55	0.129569612498841	3
Y17G9A.3	0.129580008073486	3
Y66D12A.30	0.129697203942981	3
nphp-4	0.129774885005987	3
fbxa-10	0.129783985316719	3
W02D7.8	0.129883870943831	3
nas-32	0.129924636318727	3
W09C2.7	0.130079206109443	3
ins-36	0.130266085673229	3
lurp-4	0.130266615242939	3
R03D7.8	0.130368658426239	3
F44F4.9	0.130494858769191	3
sdz-14	0.130576034792324	3
C15H11.13	0.13058228717122	3
ZK994.6	0.130621849143886	3
mul-1	0.130772282503231	3
fbxa-79	0.130804676392361	3
plr-1	0.130911425298587	3
F31E9.6	0.131086332774947	3
fbxa-77	0.131180792525388	3
F25E5.4	0.131216005391599	3
F33D11.1	0.131262871223054	3
W09H1.4	0.131481893471981	3
egl-36	0.131496111280647	3
T28H11.8	0.131559056525929	3
F57E7.1	0.131601387321574	3
Y113G7A.13	0.13166964554458	3
F21A3.11	0.131710940423343	3
oac-55	0.131757111903073	3
Y53C10A.15	0.131842516649067	3
Y70C5A.3	0.131873183818074	3
R13H7.2	0.13193286824908	3
C25E10.7	0.131981608896954	3
cutl-19	0.13199387458147	3
eyg-1	0.132013964493608	3
R01H2.2	0.132026201571914	3
F18E9.1	0.132028600089983	3
C35E7.2	0.132034493632249	3
cpt-6	0.132076774523912	3
pals-31	0.132145652934369	3
srz-99	0.13216096068519	3
M05D6.8	0.132172757147088	3
C08A9.6	0.132361332534869	3
dpf-6	0.132467814680895	3
C05C8.8	0.132631911421071	3
F55F10.3	0.132719308816263	3
K07E3.9	0.132723461203485	3
fbxc-48	0.132781823730225	3
ZK809.9	0.132941210846611	3
T01D3.3	0.133032405409426	3
nhr-195	0.13314816854762	3
ech-9	0.133173304391942	3
col-173	0.133280824369536	3
shw-3	0.133422189778374	3
glr-5	0.133432477645958	3
F40H3.6	0.133442871133091	3
ZK546.19	0.133517531510706	3
clec-104	0.13367231107987	3
nhr-63	0.133705469142425	3
K09F6.5	0.133732590083224	3
H23N18.6	0.133808309790386	3
K06A4.10	0.13386022471822	3
F21C10.13	0.133950805985381	3
F53H8.3	0.134029392168349	3
mec-10	0.134041443637816	3
F52H2.15	0.13425895498222	3
Y7A5A.2	0.134264032652552	3
T26A8.3	0.13434337187855	3
glb-27	0.134399353225139	3
sri-45	0.134411921312726	3
nhr-108	0.134442479633168	3
F32D8.10	0.134454719140645	3
R155.3	0.134514897970711	3
cutl-3	0.134578280102797	3
M04D5.3	0.134640392460271	3
srw-10	0.134681032849369	3
K04G2.10	0.134747505354991	3
lgc-10	0.134916940620984	3
K01A6.8	0.13496738077615	3
F41C3.8	0.135038025934711	3
T05E12.8	0.135071821190756	3
F26F12.2	0.135101811187182	3
Y51B9A.9	0.135110866005019	3
npr-2	0.135129935881655	3
ncs-5	0.135149690390664	3
C14A11.6	0.135283469852792	3
F42C5.4	0.13529972162364	3
ipla-5	0.13545389690762	3
asns-1	0.135502780481401	3
Y71G12B.31	0.135540476377446	3
Y9C9A.16	0.135577250485546	3
R01E6.7	0.135933497185097	3
cyp-32B1	0.135944207021952	3
pmp-4	0.135945949659397	3
unc-17	0.136069151989798	3
F54D12.9	0.136291603594602	3
F36H9.5	0.136420999039876	3
ift-81	0.136449492564066	3
Y73C8B.1	0.136492698374731	3
ceh-53	0.136499174431753	3
Y17G7B.23	0.136541965014509	3
K08E7.6	0.13662002187785	3
Y39B6A.25	0.136714890125455	3
nhr-147	0.136730202697841	3
C06B8.2	0.136809490444044	3
nhr-54	0.136812490911557	3
Y50D4B.2	0.136903784501209	3
cst-2	0.136912103264996	3
inx-2	0.137003564840155	3
T26C12.2	0.137026296431579	3
Y73C8C.10	0.13703910859896	3
sek-4	0.137069454422428	3
dmd-4	0.137174446583751	3
nhr-194	0.13731251087071	3
unc-38	0.137333157934104	3
B0361.11	0.137369700555235	3
M28.4	0.137476924452853	3
T01B6.1	0.137486902645822	3
C12D12.3	0.137569175401047	3
cdh-3	0.13761133442769	3
F23F1.6	0.137646912191184	3
gasr-8	0.137653994097461	3
Y97E10AR.1	0.137681593527739	3
fbxa-184	0.137749199620429	3
nfya-1	0.137859286252894	3
col-110	0.137861729906935	3
W02A2.9	0.137901521271124	3
T10B11.4	0.13798397479054	3
ZC513.3	0.138006109623881	3
Y105E8A.13	0.138024626418796	3
F18E9.3	0.138074896262566	3
C46E1.3	0.138189268085562	3
Y48A6C.8	0.138193588200013	3
C03A3.3	0.138217348171525	3
Y37E11AL.1	0.138237483867751	3
clec-123	0.138281028066997	3
C34C12.6	0.138305253721931	3
C49A9.5	0.138351025712729	3
T25B6.4	0.138362438782543	3
ztf-11	0.138364275998483	3
src-2	0.138369344102669	3
D1069.1	0.138394060802703	3
F20D6.10	0.138494730774744	3
skr-7	0.13850656566483	3
nlp-19	0.138548019777171	3
srd-1	0.138631967267534	3
K09E9.4	0.138723169321186	3
tiar-3	0.138735862902829	3
C28H8.5	0.138844220446855	3
C50H2.13	0.138875361935996	3
oac-58	0.138962022656271	3
che-12	0.13932904067652	3
ced-11	0.139330207449361	3
F14F9.6	0.139380414315841	3
Y73B3B.3	0.139405076988686	3
R03C1.1	0.139430812703165	3
F53F8.7	0.13945142645488	3
otpl-3	0.139466802167101	3
nhr-168	0.139524410986496	3
R09H10.2	0.139535504210461	3
F39F10.2	0.13953624713734	3
tat-2	0.139647234079677	3
Y116A8C.43	0.139649981637553	3
Y43F4A.4	0.139689808132453	3
F59D12.2	0.139792295762939	3
Y47D3B.12	0.139844311941855	3
fkh-10	0.139889770560773	3
ZK6.8	0.140073288775934	3
asp-12	0.140111466449756	3
K10D11.6	0.140264685608836	3
F15D4.5	0.140328329518094	3
ckr-2	0.140407281007844	3
F09C6.10	0.140474531198577	3
C06E7.4	0.140556924597641	3
lev-9	0.140690125082291	3
efhc-1	0.140697334244245	3
B0507.1	0.140708992332393	3
F58H1.2	0.140765616047745	3
cfi-1	0.140789393385584	3
nas-6	0.140891241215497	3
F18C12.4	0.141035664252851	3
jkk-1	0.1410581593584	3
K11D12.13	0.141066127365021	3
F42A6.1	0.141093590152785	3
unc-42	0.14113035378781	3
ZK783.6	0.141260411779909	3
M03B6.4	0.14129551287133	3
his-55	0.141339104492263	3
glb-15	0.141767617789219	3
F39D8.3	0.141940142226834	3
ZK265.7	0.141943691207026	3
C54D2.1	0.142020937859146	3
tre-5	0.142124851035031	3
C50H11.8	0.14220405772445	3
sulp-4	0.142244986389714	3
srg-48	0.142311089824422	3
his-7	0.142324205923222	3
F32D8.3	0.142468977013068	3
Y69A2AR.47	0.142506651402616	3
tsp-3	0.142558604691854	3
srw-135	0.142637877112743	3
F43C1.7	0.142695113948139	3
cyp-33C5	0.142716337018888	3
fbxa-63	0.14281121455929	3
T21C9.9	0.142932346357888	3
F17C11.22	0.143006558535691	3
T12G3.11	0.143335488640677	3
F47B10.4	0.143429206613221	3
ZK1290.13	0.143491574800926	3
F15E6.9	0.143501699724109	3
fbxa-15	0.143584928546932	3
B0303.14	0.143942881143158	3
C53C11.5	0.143985511144014	3
M03A1.3	0.144063764788111	3
R09B5.11	0.14406756541949	3
best-23	0.144155322257397	3
F08G2.7	0.144181410172306	3
hot-3	0.144182589583438	3
F14H3.5	0.144197675973323	3
T03F1.6	0.144370853115757	3
Y116A8C.33	0.144483113687626	3
srj-14	0.144487055140821	3
Y38F1A.8	0.144576333714645	3
ttll-15	0.144610255837544	3
acr-17	0.144631636164255	3
ZK112.5	0.144767598970082	3
F58B4.3	0.144808756885411	3
wrt-6	0.14482539348538	3
Y52B11A.18	0.14492905939421	3
del-3	0.144982095433889	3
F37A4.3	0.144987825270138	3
K09C8.8	0.144998726356046	3
pbo-4	0.145066857272959	3
ceh-62	0.1450670715931	3
ZK512.1	0.145149185771928	3
daf-8	0.145254746384424	3
nhr-140	0.145486211536907	3
C35D10.12	0.145491252402559	3
Y57G11C.38	0.145531878567121	3
clec-229	0.145735765497437	3
nhr-139	0.145868048891209	3
F38A6.5	0.145931692928736	3
C54D2.2	0.145962405664214	3
R05A10.4	0.145963946385081	3
F59F5.3	0.146086161937442	3
igdb-2	0.146243716211643	3
C32H11.4	0.146297248052721	3
acd-2	0.146548658855674	3
Y73F8A.10	0.146637804291542	3
col-54	0.146665676040337	3
R03H10.6	0.146678722780119	3
EEED8.2	0.146710304415285	3
F20G2.6	0.146719018183721	3
bed-3	0.146727750471999	3
K03B4.6	0.146839525720833	3
cyp-33C4	0.146852528464992	3
ZK809.1	0.146888318673005	3
nca-2	0.146895228054155	3
R10E8.8	0.146993104004843	3
H43I07.4	0.147069438255799	3
Y73B6BL.22	0.147085054751029	3
B0222.10	0.14723429076789	3
T16G12.9	0.147407155891394	3
scrm-3	0.147427730367163	3
ets-9	0.147449396231757	3
R12A1.3	0.14748951963197	3
asp-8	0.147573372387018	3
Y45F3A.8	0.147716422238348	3
C34H4.1	0.147769659725053	3
F40E12.2	0.147890084856394	3
T07F8.1	0.147975698277736	3
K09C4.5	0.148056022701009	3
Y39B6A.30	0.148067980719341	3
scav-5	0.148094886789588	3
paqr-3	0.148114986507151	3
srp-1	0.148169309664336	3
dop-1	0.148223525460311	3
F46G11.1	0.14826960520131	3
tag-272	0.148435362614083	3
C15A11.4	0.148472369410848	3
lips-13	0.148547156445141	3
fbxa-18	0.148590283332489	3
ocr-2	0.148635353692833	3
nhr-129	0.148647347860084	3
F36D4.4	0.148755096710387	3
Y64G10A.10	0.148827536344553	3
T28D9.11	0.148877873180406	3
F18A1.1	0.148885267856065	3
R11.2	0.148986092217082	3
C50E10.2	0.149075880303332	3
nhr-53	0.149190083290556	3
rsef-1	0.149198599436867	3
cog-1	0.149304729740837	3
smf-3	0.14949223030648	3
B0222.15	0.149513218150661	3
Y54G11A.4	0.1495225310464	3
F09D12.2	0.149616563422272	3
nas-12	0.149652603007293	3
hot-7	0.149725285994097	3
K01A11.3	0.149727619164478	3
math-31	0.149807784967578	3
ZK1225.4	0.149846649499983	3
C09F5.1	0.149874315974053	3
hil-7	0.150011880153593	3
nhr-142	0.150134338996335	3
D1022.3	0.150217075555584	3
ztf-14	0.150328569978245	3
cgt-1	0.150332740528118	3
gpa-4	0.150380977079651	3
fbxa-6	0.150400383379487	3
C06G4.6	0.150681075241857	3
B0207.2	0.150838431403801	3
eat-20	0.15086490594746	3
H11E01.2	0.150895325151081	3
ZK666.8	0.150940676996052	3
sulp-5	0.15099564828245	3
R04D3.2	0.151085933193791	3
T28A11.2	0.151194947669879	3
gcl-1	0.151301335565063	3
C33G3.4	0.151465476370004	3
tbc-13	0.151475415194885	3
pqn-25	0.151584766289099	3
egl-20	0.151731173251491	3
C04C11.1	0.152050851197759	3
cyp-33C7	0.152094802218975	3
K02G10.5	0.15225245870014	3
B0348.5	0.152311174728271	3
Y43F8A.5	0.152383352052571	3
nhr-116	0.152540118195846	3
C34B4.3	0.152621702522932	3
clec-224	0.1526328548819	3
F48E3.8	0.152665310987647	3
trpl-2	0.152667589988965	3
F57C12.2	0.152810045916348	3
Y61A9LA.4	0.153000344237485	3
flr-4	0.153001148781621	3
svh-1	0.153012472978176	3
str-245	0.153028047195339	3
C26E1.2	0.153042385317636	3
T26C11.9	0.153224277335088	3
her-1	0.153296763754921	3
twk-9	0.153394524687735	3
hot-2	0.153561350542788	3
Y37E3.30	0.153653166306827	3
F13B12.2	0.153777184085904	3
C05E7.3	0.153777409789849	3
ddr-1	0.153863462474888	3
irk-1	0.153883456789236	3
sre-44	0.153914834953322	3
F54B11.8	0.154088495486856	3
frpr-14	0.154116214324051	3
C07G1.15	0.154179645151718	3
K05F1.8	0.15421777007709	3
phg-1	0.154263138800129	3
B0507.6	0.154274369875128	3
Y51A2D.8	0.154311804710708	3
npr-13	0.154439447657765	3
ZC196.3	0.154465862150194	3
F32D1.8	0.154558806676517	3
ctbp-1	0.154613560125155	3
dhs-23	0.154617207467463	3
cmk-1	0.154624708737304	3
F46A8.6	0.154645136046297	3
F22E5.1	0.154791409498668	3
best-9	0.15480498695611	3
dmsr-3	0.154980813650569	3
F59B2.9	0.155047217411503	3
actl-1	0.155049961277007	3
fbxa-83	0.15508217307132	3
npax-3	0.155102840214897	3
T19C3.2	0.155112587624293	3
R12C12.10	0.155204670026146	3
fbxa-202	0.155294127486741	3
lact-1	0.155338976287822	3
K09C4.1	0.155432462140474	3
EGAP1.1	0.155486490414098	3
C08E8.4	0.155496617789422	3
osm-5	0.155510775414542	3
EGAP9.3	0.155556692630046	3
F13A7.7	0.155682235808273	3
ZK1010.8	0.155770038833705	3
cyn-17	0.155772425548462	3
T22D1.8	0.155938755786163	3
B0041.1	0.155943773287341	3
ZK757.2	0.156169468854793	3
eva-1	0.156192303291778	3
C54C6.5	0.156221561754024	3
T14G8.4	0.156264914654319	3
mgl-1	0.156293859164619	3
cyp-35D1	0.156340302069895	3
T21C12.3	0.156389966764428	3
F22E5.13	0.156397860906751	3
C01H6.3	0.156625072145981	3
F16B4.6	0.156635680068761	3
atln-2	0.156709604682966	3
nas-14	0.156776342372333	3
T16G1.3	0.157038033406505	3
F52F10.2	0.157049964968449	3
F32D8.15	0.157274995845063	3
dod-22	0.157285897823596	3
K08D10.13	0.157299803535981	3
fbxa-71	0.157345061906837	3
sox-3	0.157352093881472	3
K07G5.5	0.157543627763755	3
C30H6.5	0.157551777860393	3
F54F7.8	0.157565193968664	3
R10D12.1	0.157647694531287	3
T19C4.24	0.157706120548916	3
C05E11.3	0.157762352885164	3
tbx-33	0.157833662805829	3
glf-1	0.157857494399181	3
Y39G8B.7	0.157933507342415	3
Y53F4B.43	0.15796309625294	3
F29B9.12	0.158023674350927	3
C34F6.1	0.158073701919149	3
C07E3.10	0.158122538727513	3
R06A10.5	0.158213368433057	3
Y6G8.9	0.158219534497715	3
Y105C5B.11	0.158334736877431	3
oac-56	0.158369232267836	3
F08D12.12	0.158455324326764	3
C25E10.13	0.158497543371071	3
grl-30	0.158561643298944	3
C25F9.6	0.158611282634654	3
spin-2	0.15865254767275	3
lpr-1	0.159049633834991	3
fbxa-89	0.159054270652589	3
hog-1	0.159056686137358	3
R01E6.5	0.15914152041593	3
C51E3.6	0.159148395018117	3
W07E6.3	0.159169145868355	3
K10D6.3	0.159197344987123	3
nhr-102	0.15922352852716	3
ptr-14	0.159239194097467	3
C05B5.12	0.159375285373044	3
glb-28	0.159481897792877	3
Y119C1B.12	0.159533120509796	3
mlt-10	0.159563602252919	3
Y45G12C.1	0.159646820516978	3
R07A4.2	0.159701128927055	3
nhr-184	0.159924883520167	3
hhat-2	0.159970336078394	3
glb-6	0.15998670035373	3
F31D5.6	0.160017969987878	3
M110.8	0.160023925826978	3
B0222.1	0.160124779877109	3
osta-1	0.160145577048264	3
dop-3	0.160236815930461	3
ggr-3	0.160368318121196	3
arrd-23	0.160419013715146	3
H03E18.1	0.160447212438247	3
ugt-9	0.160563597555269	3
C49C3.10	0.160595917233131	3
K11G9.2	0.160643134366392	3
Y57G11C.40	0.16064894854313	3
F13B9.2	0.160668968668365	3
Y51H4A.22	0.160672266607246	3
K05C4.9	0.160691794525899	3
twk-31	0.160732092818359	3
F25B3.5	0.160760296904245	3
pph-2	0.160847328575239	3
cutl-29	0.160851988041756	3
Y75B8A.28	0.16095443859699	3
C24A3.4	0.161094815842004	3
sre-51	0.16122048665879	3
aff-1	0.161401070606566	3
agmo-1	0.161470262046585	3
abt-5	0.161505245633081	3
C35E7.5	0.161518086379745	3
nceh-1	0.161641746313241	3
cutl-23	0.161735164010056	3
K12H6.9	0.161855127142888	3
R04B3.2	0.161946488772842	3
C07G3.10	0.161946842615647	3
F13H8.6	0.161959856567598	3
ZC123.1	0.161998264855029	3
slc-25A29	0.162119252257183	3
R07H5.16	0.162193850151709	3
nhr-180	0.162232881866929	3
K10D11.5	0.162329234373233	3
T20F10.5	0.162364527234264	3
fkh-8	0.162406086848432	3
C34H4.2	0.162460491774582	3
F36H12.17	0.16247082896068	3
F57B1.8	0.162472461765191	3
srx-96	0.1627440235073	3
Y57G11C.46	0.162748334673129	3
srx-125	0.162759355595184	3
F14H3.3	0.162831238281177	3
W03G1.5	0.162871502392139	3
parg-2	0.162941286438907	3
nhr-36	0.162956900604019	3
nhr-150	0.162984936642309	3
clec-4	0.163056415675404	3
Y39C12A.9	0.163088115549074	3
C03B1.6	0.163129316710654	3
dop-5	0.163326860884133	3
fbxc-52	0.163684853277103	3
R07A4.3	0.163775976705501	3
col-177	0.163782681761776	3
K03H6.5	0.163797849530573	4
nspc-1	0.163850972728099	4
F36H2.3	0.163887188965033	4
F28H7.2	0.164216310567706	4
wdr-5.2	0.164265108236075	4
glb-23	0.164393757890962	4
F11E6.11	0.164432776991694	4
T28D9.9	0.164500849588726	4
C33D3.3	0.164528438777065	4
F41C3.7	0.164557070553154	4
his-8	0.164617980399049	4
dao-2	0.164779098193695	4
M60.7	0.164823265428711	4
C44C10.3	0.164918162808409	4
fbxa-169	0.164968853371728	4
T27A10.2	0.164980515821775	4
M04B2.7	0.165008364300752	4
mec-6	0.165067704183315	4
gnrr-5	0.165109545569458	4
madf-4	0.165160830227965	4
srb-16	0.165237937129269	4
hpo-39	0.165260151296829	4
R102.3	0.165523321565593	4
F36F2.7	0.165550419013791	4
clec-166	0.165575708055787	4
Y108F1.5	0.165699801103147	4
pqn-15	0.165778317315763	4
frpr-7	0.165867166807003	4
ZK250.14	0.166080426734606	4
pals-16	0.166115412321207	4
K08F4.12	0.166183213815677	4
prk-2	0.166237523784838	4
cft-1	0.166311151535887	4
D2092.6	0.166359998671388	4
col-84	0.166446266938163	4
AH9.6	0.166448058266402	4
Y73B6BL.14	0.166790451533339	4
grl-1	0.167060617557762	4
nhr-18	0.167127658272247	4
C23H4.8	0.167160396885188	4
F53E10.5	0.167359203556249	4
Y82E9BL.18	0.167378994835281	4
F28A10.4	0.167477988337569	4
B0454.6	0.167526606504895	4
zmp-3	0.167571935167554	4
fbxa-66	0.167580039930448	4
T22C8.3	0.167741252826949	4
F35C11.3	0.167794962578828	4
nhr-6	0.167939692395989	4
F53H4.4	0.168148091133513	4
gst-9	0.168185524032241	4
ZC239.15	0.16851190364448	4
ttr-11	0.168554081859401	4
ZK1025.3	0.168592652100383	4
B0284.3	0.168682405524752	4
F27D9.7	0.168795504784364	4
C17F4.2	0.168938703185553	4
B0222.11	0.169109048440773	4
C07D8.5	0.169126357190343	4
lgc-47	0.169206104042817	4
col-3	0.169238348932521	4
R10E11.9	0.169587062255501	4
F42E8.1	0.169702771991704	4
C06A12.19	0.169767534000602	4
T10E9.8	0.169815726343015	4
F07F6.2	0.169849204424256	4
R05D7.2	0.169908092092332	4
nas-39	0.169964981671121	4
Y69H2.3	0.170006462471086	4
npr-28	0.170023349682485	4
C05B5.11	0.170036851201067	4
ZK262.19	0.170120120163396	4
dmsr-6	0.170174027079353	4
F54D5.17	0.170219617068768	4
far-4	0.170441505799071	4
fbxc-32	0.170504683445638	4
dyf-13	0.17087991693053	4
meg-2	0.171015525581059	4
fbxa-91	0.171059386322189	4
rig-5	0.171660799100908	4
apt-9	0.1716951249754	4
srh-48	0.171868945353049	4
C15C6.1	0.171955137047063	4
C35A5.11	0.17215088113027	4
F34H10.2	0.172193985356104	4
nac-1	0.172291623521438	4
gap-1	0.172309640425504	4
acc-4	0.172332803303808	4
E04D5.2	0.17245297800704	4
R06B10.2	0.172466680926651	4
F20D6.1	0.172539599843765	4
F54C1.1	0.17257979527984	4
gba-3	0.172713736868299	4
K08D10.14	0.172818057492233	4
T04A8.13	0.17291219615161	4
F27E5.9	0.172976071371548	4
F46G11.6	0.173048680187425	4
F55C12.4	0.173105710200676	4
pgp-9	0.173106017877001	4
clec-230	0.1731578765762	4
kqt-1	0.173160091743433	4
btb-14	0.173347945403424	4
T24E12.1	0.173406137533678	4
K03H9.3	0.173445584950793	4
sel-12	0.173569803084862	4
msp-32	0.173576552715128	4
aakg-3	0.17359851372346	4
set-19	0.173610527735641	4
F37A4.6	0.173683478299366	4
twk-33	0.173703769048445	4
kin-21	0.173733939666682	4
R74.2	0.173761281124107	4
C42D4.13	0.173881860615771	4
T16G1.4	0.174003472437897	4
col-174	0.174030145719909	4
bbs-4	0.174037549632737	4
gcy-35	0.174102258295389	4
ugt-30	0.174351788227271	4
btb-5	0.174364400246892	4
W02B3.4	0.174477376547746	4
inx-16	0.174670799729208	4
inx-6	0.174702002007469	4
C10G11.10	0.174766893184746	4
sulp-8	0.174815106855356	4
oac-52	0.174864464884639	4
efn-4	0.174877633089712	4
col-115	0.174934940523643	4
nhr-141	0.175011312046432	4
hmg-6	0.175159082099656	4
ndnf-1	0.175170098647209	4
set-15	0.175219664913488	4
F47G3.3	0.175283061369393	4
W03G9.10	0.175307901978536	4
F14H3.4	0.17537538447922	4
lgc-30	0.175449448619744	4
nhr-130	0.175453323046895	4
axl-1	0.175651102031744	4
T21C12.4	0.175786908926808	4
trp-2	0.176244958479988	4
acox-1.3	0.176253960587052	4
wago-10	0.176297407401661	4
K11D12.9	0.176341166409209	4
C45G9.8	0.176404689883764	4
D1081.3	0.176427602755436	4
qui-1	0.176574549552701	4
Y73B6A.3	0.176609063763616	4
del-10	0.176669007541455	4
M03E7.1	0.176765436273374	4
elf-1	0.176959837376399	4
T04D3.1	0.17708123941654	4
VZK822L.2	0.177160556131335	4
Y48G1C.6	0.177235799680326	4
gst-40	0.177304607573664	4
Y54G2A.13	0.177332662056301	4
nhr-209	0.177410511571331	4
C26E6.1	0.177551926285942	4
pqn-63	0.177631992352957	4
cyp-33E3	0.177653290446779	4
Y62H9A.12	0.177682071555307	4
ets-10	0.177683859537415	4
chil-23	0.177931661181725	4
Y11D7A.9	0.177931870765793	4
F53F4.1	0.177964931184211	4
che-3	0.177970399246647	4
dos-3	0.177971024229275	4
zipt-22	0.17812565402001	4
